patch_id,s1_name,split,tile,row,col,labels
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_38,S1B_IW_GRDH_1SDV_20170807T044243_35ULA_44_38,test,T35ULA,44,38,"Complex cultivation patterns|Coniferous forest|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_39,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_39,test,T35ULA,44,39,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_40,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_40,test,T35ULA,44,40,"Complex cultivation patterns|Coniferous forest|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_41,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_41,test,T35ULA,44,41,"Arable land|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_42,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_42,test,T35ULA,44,42,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_43,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_43,test,T35ULA,44,43,"Arable land|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_44,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_44,test,T35ULA,44,44,"Arable land|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_45,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_45,test,T35ULA,44,45,"Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_46,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_46,test,T35ULA,44,46,"Arable land|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_47,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_47,test,T35ULA,44,47,"Arable land|Complex cultivation patterns|Inland wetlands|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_48,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_48,test,T35ULA,44,48,Complex cultivation patterns|Coniferous forest|Inland wetlands
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_49,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_49,test,T35ULA,44,49,"Arable land|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_50,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_50,test,T35ULA,44,50,Arable land|Complex cultivation patterns|Coniferous forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_51,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_51,test,T35ULA,44,51,Arable land|Complex cultivation patterns|Coniferous forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_52,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_52,test,T35ULA,44,52,Arable land|Coniferous forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_53,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_53,test,T35ULA,44,53,Arable land|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_54,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_54,test,T35ULA,44,54,"Arable land|Complex cultivation patterns|Coniferous forest|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland, shrub|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_55,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_55,test,T35ULA,44,55,"Coniferous forest|Inland waters|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_56,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_56,test,T35ULA,44,56,Arable land|Complex cultivation patterns|Coniferous forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_57,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_57,test,T35ULA,44,57,"Arable land|Complex cultivation patterns|Coniferous forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_58,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_58,test,T35ULA,44,58,"Coniferous forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_59,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_59,test,T35ULA,44,59,"Coniferous forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_60,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_60,test,T35ULA,44,60,Arable land|Broad-leaved forest|Complex cultivation patterns|Coniferous forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_61,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_61,test,T35ULA,44,61,"Arable land|Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_62,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_62,test,T35ULA,44,62,"Coniferous forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_63,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_63,test,T35ULA,44,63,"Coniferous forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_64,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_64,test,T35ULA,44,64,Coniferous forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_65,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_65,test,T35ULA,44,65,Coniferous forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_66,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_66,test,T35ULA,44,66,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_67,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_67,test,T35ULA,44,67,Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_68,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_68,test,T35ULA,44,68,Arable land|Complex cultivation patterns|Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_69,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_69,validation,T35ULA,44,69,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_70,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_70,validation,T35ULA,44,70,"Arable land|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_71,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_71,validation,T35ULA,44,71,"Coniferous forest|Inland waters|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_72,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_72,validation,T35ULA,44,72,"Coniferous forest|Inland waters|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_73,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_73,validation,T35ULA,44,73,"Complex cultivation patterns|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_74,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_74,validation,T35ULA,44,74,Arable land|Complex cultivation patterns|Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_75,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_75,validation,T35ULA,44,75,"Arable land|Complex cultivation patterns|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_77,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_77,validation,T35ULA,44,77,"Arable land|Complex cultivation patterns|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_78,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_78,train,T35ULA,44,78,"Complex cultivation patterns|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_79,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_79,train,T35ULA,44,79,"Arable land|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_80,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_80,train,T35ULA,44,80,"Arable land|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_81,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_81,train,T35ULA,44,81,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_82,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_82,train,T35ULA,44,82,Arable land|Complex cultivation patterns|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_83,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_83,train,T35ULA,44,83,Arable land|Complex cultivation patterns|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_84,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_84,train,T35ULA,44,84,Arable land|Complex cultivation patterns|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_85,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_85,train,T35ULA,44,85,Arable land|Broad-leaved forest|Complex cultivation patterns|Mixed forest|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_86,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_86,train,T35ULA,44,86,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_87,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_87,train,T35ULA,44,87,Arable land|Coniferous forest|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_88,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_88,train,T35ULA,44,88,Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_89,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_89,train,T35ULA,44,89,"Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_90,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_90,train,T35ULA,44,90,"Coniferous forest|Inland wetlands|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_00,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_0,train,T35ULA,45,0,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_01,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_1,train,T35ULA,45,1,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_02,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_2,train,T35ULA,45,2,"Arable land|Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_03,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_3,train,T35ULA,45,3,"Arable land|Broad-leaved forest|Coniferous forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_04,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_4,train,T35ULA,45,4,"Arable land|Broad-leaved forest|Complex cultivation patterns|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_05,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_5,train,T35ULA,45,5,Arable land|Broad-leaved forest|Complex cultivation patterns|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_06,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_6,train,T35ULA,45,6,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_07,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_7,train,T35ULA,45,7,"Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_08,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_8,train,T35ULA,45,8,"Broad-leaved forest|Coniferous forest|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_09,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_9,train,T35ULA,45,9,"Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_10,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_10,train,T35ULA,45,10,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_11,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_11,train,T35ULA,45,11,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_12,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_12,train,T35ULA,45,12,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_13,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_13,validation,T35ULA,45,13,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_14,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_14,validation,T35ULA,45,14,Arable land|Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_15,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_15,validation,T35ULA,45,15,"Coniferous forest|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_16,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_16,validation,T35ULA,45,16,Coniferous forest|Inland wetlands|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_17,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_17,validation,T35ULA,45,17,Arable land|Complex cultivation patterns|Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_18,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_18,validation,T35ULA,45,18,Complex cultivation patterns|Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_19,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_19,validation,T35ULA,45,19,Arable land|Broad-leaved forest|Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_20,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_20,validation,T35ULA,45,20,Broad-leaved forest|Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_21,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_21,validation,T35ULA,45,21,"Arable land|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_22,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_22,validation,T35ULA,45,22,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_23,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_23,test,T35ULA,45,23,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_24,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_24,test,T35ULA,45,24,"Arable land|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_25,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_25,test,T35ULA,45,25,"Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_26,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_26,test,T35ULA,45,26,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_27,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_27,test,T35ULA,45,27,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_28,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_28,test,T35ULA,45,28,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_29,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_29,test,T35ULA,45,29,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_30,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_30,test,T35ULA,45,30,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_31,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_31,test,T35ULA,45,31,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_32,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_32,test,T35ULA,45,32,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_45_33,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_45_33,test,T35ULA,45,33,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
